Date,Product_Category,Discount_Percent,Revenue
2022-02-23,Clothing,20,1280.53
2022-02-23,Home & Kitchen,0,563.65
2022-02-24,Electronics,0,1377.46
2022-02-24,Clothing,15,1119.46
2022-02-24,Home & Kitchen,0,979.72
2022-02-25,Electronics,10,1569.05
2022-02-25,Clothing,0,1027.34
2022-02-25,Home & Kitchen,5,898.98
2022-02-26,Electronics,0,1643.33
2022-02-26,Clothing,10,1094.15
2022-02-26,Home & Kitchen,15,765.3
2022-02-27,Electronics,0,1510.14
2022-02-27,Clothing,0,1105.98
2022-02-27,Home & Kitchen,0,822.83
2022-02-28,Electronics,5,1407.76
2022-02-28,Clothing,0,849.52
2022-02-28,Home & Kitchen,0,608.34
2022-03-01,Electronics,20,1974.25
2022-03-01,Clothing,0,913.62
2022-03-01,Home & Kitchen,0,642.94
2022-03-02,Electronics,15,1802.82
2022-03-02,Clothing,5,1189.39
2022-03-02,Home & Kitchen,10,1015.98
2022-03-03,Electronics,0,1438.79
2022-03-03,Clothing,0,1255.97
2022-03-03,Home & Kitchen,15,710.85
2022-03-04,Electronics,0,1509.62
2022-03-04,Clothing,0,1096.07
2022-03-04,Home & Kitchen,0,671.41
2022-03-05,Electronics,5,1606.98
2022-03-05,Clothing,15,1149.69
2022-03-05,Home & Kitchen,15,608.57
2022-03-06,Electronics,10,1546.0
2022-03-06,Clothing,15,1189.3
2022-03-06,Home & Kitchen,5,746.52
2022-03-07,Electronics,15,1706.46
2022-03-07,Clothing,0,994.35
2022-03-07,Home & Kitchen,5,947.44
2022-03-08,Electronics,15,1895.98
2022-03-08,Clothing,0,803.13
2022-03-08,Home & Kitchen,0,859.17
2022-03-09,Electronics,0,1448.12
2022-03-09,Clothing,0,1216.7
2022-03-09,Home & Kitchen,10,751.58
2022-03-10,Electronics,0,1625.9
2022-03-10,Clothing,15,1151.37
2022-03-10,Home & Kitchen,10,897.31
2022-03-11,Electronics,10,1675.54
2022-03-11,Clothing,5,969.45
2022-03-11,Home & Kitchen,0,695.99
2022-03-12,Electronics,5,1457.66
2022-03-12,Clothing,5,1201.31
2022-03-12,Home & Kitchen,0,855.89
2022-03-13,Electronics,0,1586.67
2022-03-13,Clothing,0,1074.39
2022-03-13,Home & Kitchen,10,759.16
2022-03-14,Electronics,20,1887.1
2022-03-14,Clothing,0,975.97
2022-03-14,Home & Kitchen,15,1100.5
2022-03-15,Electronics,15,1829.82
2022-03-15,Clothing,0,962.55
2022-03-15,Home & Kitchen,5,780.37
2022-03-16,Electronics,5,1630.22
2022-03-16,Clothing,15,1150.39
2022-03-16,Home & Kitchen,20,832.04
2022-03-17,Electronics,20,1914.11
2022-03-17,Clothing,5,1173.06
2022-03-17,Home & Kitchen,10,948.07
2022-03-18,Electronics,0,1626.53
2022-03-18,Clothing,0,937.89
2022-03-18,Home & Kitchen,5,885.96
2022-03-19,Electronics,5,1704.5
2022-03-19,Clothing,10,1189.15
2022-03-19,Home & Kitchen,0,878.77
2022-03-20,Electronics,0,1487.71
2022-03-20,Clothing,0,1005.07
2022-03-20,Home & Kitchen,0,868.09
2022-03-21,Electronics,0,1550.37
2022-03-21,Clothing,10,1082.36
2022-03-21,Home & Kitchen,20,964.56
2022-03-22,Electronics,5,1768.16
2022-03-22,Clothing,0,970.86
2022-03-22,Home & Kitchen,10,1065.38
2022-03-23,Electronics,0,1481.37
2022-03-23,Clothing,10,1128.79
2022-03-23,Home & Kitchen,10,1012.57
2022-03-24,Electronics,5,1637.47
2022-03-24,Clothing,15,1293.57
2022-03-24,Home & Kitchen,15,754.39
2022-03-25,Electronics,5,1590.71
2022-03-25,Clothing,15,1209.88
2022-03-25,Home & Kitchen,15,742.26
2022-03-26,Electronics,0,1431.74
2022-03-26,Clothing,0,1111.71
2022-03-26,Home & Kitchen,10,830.01
2022-03-27,Electronics,15,1744.9
2022-03-27,Clothing,0,996.8
2022-03-27,Home & Kitchen,0,960.76
2022-03-28,Electronics,10,1813.34
2022-03-28,Clothing,0,1102.39
2022-03-28,Home & Kitchen,0,768.46
2022-03-29,Electronics,5,1479.64
2022-03-29,Clothing,10,1142.67
2022-03-29,Home & Kitchen,0,745.73
2022-03-30,Electronics,5,1464.71
2022-03-30,Clothing,5,1282.11
2022-03-30,Home & Kitchen,10,948.8
2022-03-31,Electronics,0,1610.64
2022-03-31,Clothing,10,963.18
2022-03-31,Home & Kitchen,5,937.26
2022-04-01,Electronics,0,1475.0
2022-04-01,Clothing,0,961.83
2022-04-01,Home & Kitchen,10,871.05
2022-04-02,Electronics,10,1677.06
2022-04-02,Clothing,0,1217.72
2022-04-02,Home & Kitchen,20,768.52
2022-04-03,Electronics,5,1561.72
2022-04-03,Clothing,5,924.53
2022-04-03,Home & Kitchen,15,742.58
2022-04-04,Electronics,5,1631.22
2022-04-04,Clothing,10,1108.41
2022-04-04,Home & Kitchen,0,912.69
2022-04-05,Electronics,20,1717.08
2022-04-05,Clothing,0,1180.6
2022-04-05,Home & Kitchen,10,764.65
2022-04-06,Electronics,5,1534.88
2022-04-06,Clothing,0,919.95
2022-04-06,Home & Kitchen,10,861.13
2022-04-07,Electronics,0,1585.53
2022-04-07,Clothing,10,1038.04
2022-04-07,Home & Kitchen,20,1055.29
2022-04-08,Electronics,0,1408.52
2022-04-08,Clothing,0,1012.33
2022-04-08,Home & Kitchen,0,809.21
2022-04-09,Electronics,0,1608.37
2022-04-09,Clothing,0,1143.58
2022-04-09,Home & Kitchen,20,883.75
2022-04-10,Electronics,0,1566.58
2022-04-10,Clothing,5,1115.48
2022-04-10,Home & Kitchen,0,669.83
2022-04-11,Electronics,5,1565.75
2022-04-11,Clothing,5,956.59
2022-04-11,Home & Kitchen,0,706.83
2022-04-12,Electronics,10,1647.96
2022-04-12,Clothing,5,1109.97
2022-04-12,Home & Kitchen,15,819.31
2022-04-13,Electronics,5,1683.02
2022-04-13,Clothing,0,868.22
2022-04-13,Home & Kitchen,0,711.91
2022-04-14,Electronics,20,1754.58
2022-04-14,Clothing,5,1148.5
2022-04-14,Home & Kitchen,0,723.2
2022-04-15,Electronics,0,1459.79
2022-04-15,Clothing,0,883.34
2022-04-15,Home & Kitchen,10,893.18
2022-04-16,Electronics,0,1343.58
2022-04-16,Clothing,0,1073.57
2022-04-16,Home & Kitchen,0,741.96
2022-04-17,Electronics,10,1606.53
2022-04-17,Clothing,0,970.8
2022-04-17,Home & Kitchen,0,723.22
2022-04-18,Electronics,10,1628.64
2022-04-18,Clothing,0,800.73
2022-04-18,Home & Kitchen,5,893.01
2022-04-19,Electronics,5,1473.78
2022-04-19,Clothing,10,1005.18
2022-04-19,Home & Kitchen,15,840.84
2022-04-20,Electronics,5,1662.7
2022-04-20,Clothing,0,1031.62
2022-04-20,Home & Kitchen,5,694.08
2022-04-21,Electronics,0,1652.49
2022-04-21,Clothing,5,1035.43
2022-04-21,Home & Kitchen,0,937.97
2022-04-22,Electronics,10,1706.08
2022-04-22,Clothing,10,1155.89
2022-04-22,Home & Kitchen,10,753.38
2022-04-23,Electronics,0,1337.31
2022-04-23,Clothing,10,1016.47
2022-04-23,Home & Kitchen,0,835.72
2022-04-24,Electronics,10,1680.5
2022-04-24,Clothing,20,1082.55
2022-04-24,Home & Kitchen,15,1047.93
2022-04-25,Electronics,0,1516.7
2022-04-25,Clothing,10,1129.5
2022-04-25,Home & Kitchen,0,812.7
2022-04-26,Electronics,0,1442.17
2022-04-26,Clothing,15,1289.56
2022-04-26,Home & Kitchen,10,673.52
2022-04-27,Electronics,0,1570.77
2022-04-27,Clothing,10,1362.67
2022-04-27,Home & Kitchen,5,607.93
2022-04-28,Electronics,0,1370.42
2022-04-28,Clothing,0,1097.4
2022-04-28,Home & Kitchen,15,695.23
2022-04-29,Electronics,5,1637.47
2022-04-29,Clothing,10,1109.74
2022-04-29,Home & Kitchen,0,813.61
2022-04-30,Electronics,15,1672.45
2022-04-30,Clothing,10,1086.38
2022-04-30,Home & Kitchen,15,876.08
2022-05-01,Electronics,10,1605.85
2022-05-01,Clothing,0,818.56
2022-05-01,Home & Kitchen,0,637.11
2022-05-02,Electronics,0,1330.81
2022-05-02,Clothing,5,640.55
2022-05-02,Home & Kitchen,0,809.55
2022-05-03,Electronics,0,1224.61
2022-05-03,Clothing,0,1076.65
2022-05-03,Home & Kitchen,15,855.14
2022-05-04,Electronics,5,1491.51
2022-05-04,Clothing,0,822.02
2022-05-04,Home & Kitchen,5,789.91
2022-05-05,Electronics,0,1366.02
2022-05-05,Clothing,20,1116.16
2022-05-05,Home & Kitchen,15,959.76
2022-05-06,Electronics,10,1493.9
2022-05-06,Clothing,15,1199.84
2022-05-06,Home & Kitchen,5,690.66
2022-05-07,Electronics,20,1357.06
2022-05-07,Clothing,10,903.02
2022-05-07,Home & Kitchen,15,664.0
2022-05-08,Electronics,5,1471.04
2022-05-08,Clothing,20,1176.88
2022-05-08,Home & Kitchen,0,749.26
2022-05-09,Electronics,5,1553.25
2022-05-09,Clothing,0,966.32
2022-05-09,Home & Kitchen,15,655.36
2022-05-10,Electronics,0,1402.09
2022-05-10,Clothing,0,854.81
2022-05-10,Home & Kitchen,0,694.49
2022-05-11,Electronics,15,1550.48
2022-05-11,Clothing,5,915.68
2022-05-11,Home & Kitchen,5,693.63
2022-05-12,Electronics,10,1672.5
2022-05-12,Clothing,10,808.58
2022-05-12,Home & Kitchen,10,634.78
2022-05-13,Electronics,5,1334.88
2022-05-13,Clothing,0,881.22
2022-05-13,Home & Kitchen,5,776.67
2022-05-14,Electronics,0,1112.43
2022-05-14,Clothing,10,967.24
2022-05-14,Home & Kitchen,5,789.69
2022-05-15,Electronics,20,1752.9
2022-05-15,Clothing,0,749.98
2022-05-15,Home & Kitchen,10,850.8
2022-05-16,Electronics,10,1586.71
2022-05-16,Clothing,5,1078.63
2022-05-16,Home & Kitchen,20,812.26
2022-05-17,Electronics,5,1462.62
2022-05-17,Clothing,5,1036.52
2022-05-17,Home & Kitchen,5,730.6
2022-05-18,Electronics,0,1217.75
2022-05-18,Clothing,5,856.98
2022-05-18,Home & Kitchen,0,675.78
2022-05-19,Electronics,10,1669.47
2022-05-19,Clothing,0,961.07
2022-05-19,Home & Kitchen,5,642.05
2022-05-20,Electronics,0,1305.31
2022-05-20,Clothing,0,849.39
2022-05-20,Home & Kitchen,20,792.85
2022-05-21,Electronics,0,1352.4
2022-05-21,Clothing,5,932.09
2022-05-21,Home & Kitchen,0,658.56
2022-05-22,Electronics,0,1220.44
2022-05-22,Clothing,10,854.04
2022-05-22,Home & Kitchen,0,630.87
2022-05-23,Electronics,10,1393.78
2022-05-23,Clothing,10,979.51
2022-05-23,Home & Kitchen,5,790.39
2022-05-24,Electronics,0,1488.48
2022-05-24,Clothing,10,1077.17
2022-05-24,Home & Kitchen,0,681.44
2022-05-25,Electronics,10,1564.64
2022-05-25,Clothing,0,907.95
2022-05-25,Home & Kitchen,20,800.28
2022-05-26,Electronics,15,1635.47
2022-05-26,Clothing,20,1063.39
2022-05-26,Home & Kitchen,5,565.63
2022-05-27,Electronics,0,1335.28
2022-05-27,Clothing,0,747.09
2022-05-27,Home & Kitchen,15,743.54
2022-05-28,Electronics,10,1542.68
2022-05-28,Clothing,10,1026.38
2022-05-28,Home & Kitchen,20,819.53
2022-05-29,Electronics,10,1491.17
2022-05-29,Clothing,5,983.45
2022-05-29,Home & Kitchen,0,737.68
2022-05-30,Electronics,0,1331.02
2022-05-30,Clothing,5,840.97
2022-05-30,Home & Kitchen,0,711.08
2022-05-31,Electronics,5,1337.82
2022-05-31,Clothing,20,1007.36
2022-05-31,Home & Kitchen,0,767.46
2022-06-01,Electronics,0,1217.91
2022-06-01,Clothing,0,931.21
2022-06-01,Home & Kitchen,10,753.61
2022-06-02,Electronics,0,1191.94
2022-06-02,Clothing,15,999.96
2022-06-02,Home & Kitchen,5,514.04
2022-06-03,Electronics,5,1234.45
2022-06-03,Clothing,5,835.39
2022-06-03,Home & Kitchen,10,620.65
2022-06-04,Electronics,10,1393.03
2022-06-04,Clothing,0,824.1
2022-06-04,Home & Kitchen,5,651.0
2022-06-05,Electronics,0,1345.97
2022-06-05,Clothing,0,792.45
2022-06-05,Home & Kitchen,15,790.09
2022-06-06,Electronics,5,1363.41
2022-06-06,Clothing,10,939.2
2022-06-06,Home & Kitchen,0,741.24
2022-06-07,Electronics,0,1206.35
2022-06-07,Clothing,0,825.43
2022-06-07,Home & Kitchen,5,559.82
2022-06-08,Electronics,5,1213.0
2022-06-08,Clothing,5,859.49
2022-06-08,Home & Kitchen,10,621.86
2022-06-09,Electronics,15,1417.99
2022-06-09,Clothing,10,876.01
2022-06-09,Home & Kitchen,5,733.62
2022-06-10,Electronics,20,1428.08
2022-06-10,Clothing,0,891.97
2022-06-10,Home & Kitchen,0,448.77
2022-06-11,Electronics,0,1120.36
2022-06-11,Clothing,15,940.45
2022-06-11,Home & Kitchen,0,550.47
2022-06-12,Electronics,0,1190.81
2022-06-12,Clothing,10,862.48
2022-06-12,Home & Kitchen,15,670.29
2022-06-13,Electronics,5,1109.39
2022-06-13,Clothing,15,927.96
2022-06-13,Home & Kitchen,10,820.05
2022-06-14,Electronics,15,1379.77
2022-06-14,Clothing,20,958.84
2022-06-14,Home & Kitchen,10,831.14
2022-06-15,Electronics,0,1447.33
2022-06-15,Clothing,5,744.83
2022-06-15,Home & Kitchen,10,841.15
2022-06-16,Electronics,15,1363.32
2022-06-16,Clothing,5,721.1
2022-06-16,Home & Kitchen,10,732.93
2022-06-17,Electronics,15,1249.93
2022-06-17,Clothing,5,815.03
2022-06-17,Home & Kitchen,20,683.16
2022-06-18,Electronics,20,1441.06
2022-06-18,Clothing,15,786.4
2022-06-18,Home & Kitchen,0,447.59
2022-06-19,Electronics,15,1451.42
2022-06-19,Clothing,0,911.82
2022-06-19,Home & Kitchen,0,719.86
2022-06-20,Electronics,0,1037.9
2022-06-20,Clothing,15,850.22
2022-06-20,Home & Kitchen,15,914.94
2022-06-21,Electronics,10,1229.24
2022-06-21,Clothing,15,755.98
2022-06-21,Home & Kitchen,0,545.22
2022-06-22,Electronics,5,1052.61
2022-06-22,Clothing,0,623.88
2022-06-22,Home & Kitchen,10,598.0
2022-06-23,Electronics,5,1201.44
2022-06-23,Clothing,0,617.96
2022-06-23,Home & Kitchen,5,748.76
2022-06-24,Electronics,5,1213.09
2022-06-24,Clothing,15,879.6
2022-06-24,Home & Kitchen,5,583.38
2022-06-25,Electronics,5,1251.17
2022-06-25,Clothing,5,1016.62
2022-06-25,Home & Kitchen,0,650.2
2022-06-26,Electronics,0,1199.27
2022-06-26,Clothing,0,687.35
2022-06-26,Home & Kitchen,0,513.61
2022-06-27,Electronics,10,1277.69
2022-06-27,Clothing,5,791.5
2022-06-27,Home & Kitchen,10,706.15
2022-06-28,Electronics,0,1027.83
2022-06-28,Clothing,0,879.84
2022-06-28,Home & Kitchen,0,569.97
2022-06-29,Electronics,10,1189.87
2022-06-29,Clothing,0,801.19
2022-06-29,Home & Kitchen,10,629.24
2022-06-30,Electronics,20,1360.71
2022-06-30,Clothing,5,1086.1
2022-06-30,Home & Kitchen,20,668.64
2022-07-01,Electronics,0,1115.28
2022-07-01,Clothing,0,849.33
2022-07-01,Home & Kitchen,5,538.57
2022-07-02,Electronics,0,1105.02
2022-07-02,Clothing,0,742.13
2022-07-02,Home & Kitchen,10,655.91
2022-07-03,Electronics,15,1155.09
2022-07-03,Clothing,5,784.27
2022-07-03,Home & Kitchen,5,570.61
2022-07-04,Electronics,0,941.53
2022-07-04,Clothing,0,751.1
2022-07-04,Home & Kitchen,15,519.8
2022-07-05,Electronics,0,1175.63
2022-07-05,Clothing,0,596.73
2022-07-05,Home & Kitchen,10,505.5
2022-07-06,Electronics,0,800.21
2022-07-06,Clothing,20,727.74
2022-07-06,Home & Kitchen,0,679.18
2022-07-07,Electronics,5,1225.52
2022-07-07,Clothing,5,716.5
2022-07-07,Home & Kitchen,5,468.18
2022-07-08,Electronics,0,1043.07
2022-07-08,Clothing,0,596.1
2022-07-08,Home & Kitchen,0,468.85
2022-07-09,Electronics,0,1074.14
2022-07-09,Clothing,0,640.07
2022-07-09,Home & Kitchen,10,560.32
2022-07-10,Electronics,5,1128.21
2022-07-10,Clothing,0,739.59
2022-07-10,Home & Kitchen,0,457.18
2022-07-11,Electronics,0,948.97
2022-07-11,Clothing,5,773.25
2022-07-11,Home & Kitchen,0,498.28
2022-07-12,Electronics,20,1297.33
2022-07-12,Clothing,0,607.61
2022-07-12,Home & Kitchen,0,466.94
2022-07-13,Electronics,10,1202.63
2022-07-13,Clothing,5,664.45
2022-07-13,Home & Kitchen,10,226.24
2022-07-14,Electronics,0,1091.45
2022-07-14,Clothing,0,710.36
2022-07-14,Home & Kitchen,0,460.37
2022-07-15,Electronics,5,1242.42
2022-07-15,Clothing,0,572.01
2022-07-15,Home & Kitchen,5,537.46
2022-07-16,Electronics,10,1108.52
2022-07-16,Clothing,20,646.4
2022-07-16,Home & Kitchen,10,532.3
2022-07-17,Electronics,10,1237.05
2022-07-17,Clothing,0,654.98
2022-07-17,Home & Kitchen,5,503.72
2022-07-18,Electronics,15,1302.21
2022-07-18,Clothing,10,619.54
2022-07-18,Home & Kitchen,5,636.29
2022-07-19,Electronics,0,833.27
2022-07-19,Clothing,0,781.0
2022-07-19,Home & Kitchen,0,376.84
2022-07-20,Electronics,0,937.42
2022-07-20,Clothing,5,588.84
2022-07-20,Home & Kitchen,10,630.09
2022-07-21,Electronics,0,1021.8
2022-07-21,Clothing,5,791.0
2022-07-21,Home & Kitchen,0,525.43
2022-07-22,Electronics,5,1028.02
2022-07-22,Clothing,15,840.89
2022-07-22,Home & Kitchen,0,533.01
2022-07-23,Electronics,10,1134.35
2022-07-23,Clothing,5,666.03
2022-07-23,Home & Kitchen,10,557.97
2022-07-24,Electronics,5,1041.92
2022-07-24,Clothing,0,641.77
2022-07-24,Home & Kitchen,5,546.66
2022-07-25,Electronics,15,1410.16
2022-07-25,Clothing,15,710.21
2022-07-25,Home & Kitchen,5,706.42
2022-07-26,Electronics,10,1187.38
2022-07-26,Clothing,0,656.52
2022-07-26,Home & Kitchen,10,448.39
2022-07-27,Electronics,0,871.26
2022-07-27,Clothing,5,664.04
2022-07-27,Home & Kitchen,0,503.88
2022-07-28,Electronics,15,1284.33
2022-07-28,Clothing,10,841.92
2022-07-28,Home & Kitchen,0,481.64
2022-07-29,Electronics,15,1123.1
2022-07-29,Clothing,20,788.06
2022-07-29,Home & Kitchen,0,509.65
2022-07-30,Electronics,0,944.87
2022-07-30,Clothing,20,829.89
2022-07-30,Home & Kitchen,0,515.24
2022-07-31,Electronics,10,1129.7
2022-07-31,Clothing,10,893.9
2022-07-31,Home & Kitchen,10,695.04
2022-08-01,Electronics,5,976.42
2022-08-01,Clothing,0,624.71
2022-08-01,Home & Kitchen,0,668.51
2022-08-02,Electronics,15,748.87
2022-08-02,Clothing,5,719.79
2022-08-02,Home & Kitchen,0,700.68
2022-08-03,Electronics,10,943.85
2022-08-03,Clothing,5,653.57
2022-08-03,Home & Kitchen,5,460.72
2022-08-04,Electronics,0,913.53
2022-08-04,Clothing,0,696.78
2022-08-04,Home & Kitchen,10,648.75
2022-08-05,Electronics,0,863.92
2022-08-05,Clothing,0,678.54
2022-08-05,Home & Kitchen,5,566.69
2022-08-06,Electronics,20,1035.53
2022-08-06,Clothing,0,627.44
2022-08-06,Home & Kitchen,20,578.55
2022-08-07,Electronics,0,725.26
2022-08-07,Clothing,15,736.61
2022-08-07,Home & Kitchen,0,253.21
2022-08-08,Electronics,0,965.19
2022-08-08,Clothing,10,684.21
2022-08-08,Home & Kitchen,15,616.45
2022-08-09,Electronics,0,609.69
2022-08-09,Clothing,0,701.97
2022-08-09,Home & Kitchen,5,564.73
2022-08-10,Electronics,10,1149.98
2022-08-10,Clothing,5,466.43
2022-08-10,Home & Kitchen,0,510.71
2022-08-11,Electronics,5,739.77
2022-08-11,Clothing,10,712.55
2022-08-11,Home & Kitchen,10,606.18
2022-08-12,Electronics,10,899.88
2022-08-12,Clothing,10,625.37
2022-08-12,Home & Kitchen,10,491.37
2022-08-13,Electronics,0,737.05
2022-08-13,Clothing,0,645.65
2022-08-13,Home & Kitchen,0,256.64
2022-08-14,Electronics,5,911.1
2022-08-14,Clothing,0,769.09
2022-08-14,Home & Kitchen,5,486.27
2022-08-15,Electronics,10,848.96
2022-08-15,Clothing,5,519.06
2022-08-15,Home & Kitchen,5,300.11
2022-08-16,Electronics,0,950.2
2022-08-16,Clothing,0,466.35
2022-08-16,Home & Kitchen,15,598.65
2022-08-17,Electronics,5,950.17
2022-08-17,Clothing,0,398.99
2022-08-17,Home & Kitchen,5,279.33
2022-08-18,Electronics,10,885.33
2022-08-18,Clothing,0,575.04
2022-08-18,Home & Kitchen,10,613.27
2022-08-19,Electronics,0,935.64
2022-08-19,Clothing,0,661.76
2022-08-19,Home & Kitchen,0,414.3
2022-08-20,Electronics,0,722.99
2022-08-20,Clothing,0,650.16
2022-08-20,Home & Kitchen,5,475.45
2022-08-21,Electronics,15,965.24
2022-08-21,Clothing,0,597.92
2022-08-21,Home & Kitchen,5,394.8
2022-08-22,Electronics,0,818.81
2022-08-22,Clothing,20,751.68
2022-08-22,Home & Kitchen,0,496.84
2022-08-23,Electronics,5,767.45
2022-08-23,Clothing,5,597.87
2022-08-23,Home & Kitchen,0,397.18
2022-08-24,Electronics,5,1085.81
2022-08-24,Clothing,0,674.95
2022-08-24,Home & Kitchen,10,558.68
2022-08-25,Electronics,10,916.66
2022-08-25,Clothing,5,511.61
2022-08-25,Home & Kitchen,0,366.36
2022-08-26,Electronics,0,1004.39
2022-08-26,Clothing,0,473.3
2022-08-26,Home & Kitchen,0,643.0
2022-08-27,Electronics,5,945.05
2022-08-27,Clothing,15,870.67
2022-08-27,Home & Kitchen,0,562.76
2022-08-28,Electronics,10,787.91
2022-08-28,Clothing,0,522.22
2022-08-28,Home & Kitchen,0,485.58
2022-08-29,Electronics,0,831.49
2022-08-29,Clothing,10,715.04
2022-08-29,Home & Kitchen,20,783.69
2022-08-30,Electronics,5,1106.61
2022-08-30,Clothing,0,834.8
2022-08-30,Home & Kitchen,20,475.48
2022-08-31,Electronics,20,1274.65
2022-08-31,Clothing,15,638.34
2022-08-31,Home & Kitchen,0,435.09
2022-09-01,Electronics,10,973.46
2022-09-01,Clothing,10,630.15
2022-09-01,Home & Kitchen,0,587.35
2022-09-02,Electronics,10,1122.01
2022-09-02,Clothing,0,624.24
2022-09-02,Home & Kitchen,5,303.24
2022-09-03,Electronics,0,1010.01
2022-09-03,Clothing,20,845.97
2022-09-03,Home & Kitchen,5,449.53
2022-09-04,Electronics,0,677.62
2022-09-04,Clothing,5,421.99
2022-09-04,Home & Kitchen,5,328.92
2022-09-05,Electronics,5,881.13
2022-09-05,Clothing,0,723.93
2022-09-05,Home & Kitchen,5,548.87
2022-09-06,Electronics,20,1134.2
2022-09-06,Clothing,0,624.67
2022-09-06,Home & Kitchen,20,535.84
2022-09-07,Electronics,0,868.83
2022-09-07,Clothing,0,460.31
2022-09-07,Home & Kitchen,15,389.71
2022-09-08,Electronics,0,821.19
2022-09-08,Clothing,0,524.73
2022-09-08,Home & Kitchen,0,449.19
2022-09-09,Electronics,0,977.76
2022-09-09,Clothing,5,494.51
2022-09-09,Home & Kitchen,10,439.69
2022-09-10,Electronics,10,1020.8
2022-09-10,Clothing,0,653.59
2022-09-10,Home & Kitchen,20,547.67
2022-09-11,Electronics,0,880.12
2022-09-11,Clothing,10,624.37
2022-09-11,Home & Kitchen,5,462.56
2022-09-12,Electronics,20,1218.52
2022-09-12,Clothing,5,467.02
2022-09-12,Home & Kitchen,20,504.21
2022-09-13,Electronics,10,842.74
2022-09-13,Clothing,10,699.36
2022-09-13,Home & Kitchen,20,520.92
2022-09-14,Electronics,0,807.51
2022-09-14,Clothing,0,553.34
2022-09-14,Home & Kitchen,5,528.29
2022-09-15,Electronics,0,1082.62
2022-09-15,Clothing,15,627.88
2022-09-15,Home & Kitchen,15,553.75
2022-09-16,Electronics,0,822.59
2022-09-16,Clothing,0,731.42
2022-09-16,Home & Kitchen,20,672.66
2022-09-17,Electronics,0,806.98
2022-09-17,Clothing,0,559.1
2022-09-17,Home & Kitchen,10,367.26
2022-09-18,Electronics,0,948.98
2022-09-18,Clothing,10,723.25
2022-09-18,Home & Kitchen,5,438.75
2022-09-19,Electronics,5,968.29
2022-09-19,Clothing,0,544.42
2022-09-19,Home & Kitchen,10,455.45
2022-09-20,Electronics,0,942.86
2022-09-20,Clothing,0,485.61
2022-09-20,Home & Kitchen,0,469.55
2022-09-21,Electronics,0,780.34
2022-09-21,Clothing,5,785.93
2022-09-21,Home & Kitchen,10,469.32
2022-09-22,Electronics,15,961.81
2022-09-22,Clothing,0,550.63
2022-09-22,Home & Kitchen,0,319.22
2022-09-23,Electronics,5,770.31
2022-09-23,Clothing,10,762.57
2022-09-23,Home & Kitchen,0,340.59
2022-09-24,Electronics,0,797.79
2022-09-24,Clothing,0,563.65
2022-09-24,Home & Kitchen,5,449.77
2022-09-25,Electronics,0,857.54
2022-09-25,Clothing,15,714.23
2022-09-25,Home & Kitchen,15,630.04
2022-09-26,Electronics,5,888.59
2022-09-26,Clothing,5,435.27
2022-09-26,Home & Kitchen,5,502.91
2022-09-27,Electronics,20,1016.98
2022-09-27,Clothing,15,616.86
2022-09-27,Home & Kitchen,5,394.61
2022-09-28,Electronics,15,1133.39
2022-09-28,Clothing,0,563.49
2022-09-28,Home & Kitchen,0,345.63
2022-09-29,Electronics,0,891.41
2022-09-29,Clothing,0,692.45
2022-09-29,Home & Kitchen,0,324.55
2022-09-30,Electronics,5,1027.01
2022-09-30,Clothing,10,488.98
2022-09-30,Home & Kitchen,0,447.04
2022-10-01,Electronics,5,1022.14
2022-10-01,Clothing,0,530.45
2022-10-01,Home & Kitchen,15,399.71
2022-10-02,Electronics,10,943.37
2022-10-02,Clothing,10,803.64
2022-10-02,Home & Kitchen,0,500.34
2022-10-03,Electronics,20,943.52
2022-10-03,Clothing,0,790.31
2022-10-03,Home & Kitchen,5,421.87
2022-10-04,Electronics,15,1058.91
2022-10-04,Clothing,15,771.1
2022-10-04,Home & Kitchen,0,528.7
2022-10-05,Electronics,0,854.02
2022-10-05,Clothing,0,645.32
2022-10-05,Home & Kitchen,0,489.78
2022-10-06,Electronics,15,1042.62
2022-10-06,Clothing,15,877.73
2022-10-06,Home & Kitchen,5,404.36
2022-10-07,Electronics,5,844.51
2022-10-07,Clothing,5,678.51
2022-10-07,Home & Kitchen,5,525.84
2022-10-08,Electronics,10,1058.68
2022-10-08,Clothing,5,515.9
2022-10-08,Home & Kitchen,15,577.91
2022-10-09,Electronics,0,716.72
2022-10-09,Clothing,5,594.17
2022-10-09,Home & Kitchen,5,295.77
2022-10-10,Electronics,20,988.8
2022-10-10,Clothing,0,735.59
2022-10-10,Home & Kitchen,0,354.45
2022-10-11,Electronics,0,585.11
2022-10-11,Clothing,10,702.73
2022-10-11,Home & Kitchen,0,267.46
2022-10-12,Electronics,0,745.83
2022-10-12,Clothing,5,572.39
2022-10-12,Home & Kitchen,0,321.24
2022-10-13,Electronics,10,980.07
2022-10-13,Clothing,10,643.2
2022-10-13,Home & Kitchen,0,345.24
2022-10-14,Electronics,5,952.75
2022-10-14,Clothing,5,450.23
2022-10-14,Home & Kitchen,20,753.79
2022-10-15,Electronics,5,1063.25
2022-10-15,Clothing,20,637.62
2022-10-15,Home & Kitchen,15,604.97
2022-10-16,Electronics,5,972.72
2022-10-16,Clothing,0,632.95
2022-10-16,Home & Kitchen,10,386.31
2022-10-17,Electronics,0,782.56
2022-10-17,Clothing,10,569.25
2022-10-17,Home & Kitchen,0,497.87
